Symbol,Name
CBU0,ISHARES VII PLC ISHRS $ TRSRY BOND 7-10YR ETF USD (ACC)
EMCO,SSGA SPDR ETFS EUROPE I PLC SPDR EMERGING MARKETS CORPORATE BOND ETF
CSCA,ISHARES VII PLC ISHRS MSCI CANADA UCITS ETF USD (ACC)
MVOL,ISHARES VI PLC ISHRS EDGE MSCI WRLD MINVOL ETF USD ACC
TIP5,ISHARES II PLC ISHARES $ TIPS 0-5 UCITS ETF
LEML,LYXOR INTERNATIONAL ASSET MANAGEMENT LYXOR ETF MSCI EMERGING MARKETS
WSML,ISHARES III PLC ISH MSCI WLD SMALL CAP UCITS ETF ACC USD
IPXJ,ISHARES III PLC ISHRS MSCI PACIFIC EX-JPN  ETF USD DIST
EQQU,INVESCO MARKETS III PLC INVESCO EQQQ NASDAQ 100 UCITS ETF
IEMS,ISHARES III PLC ISHRS MSCI EM SMALL CAP ETF USD (DIST)
IEFM,ISHARES IV PLC ISHS EDG MSCI EUR MOMN FAC UCITS ETF ACC
JGST,JPMORGAN ETFS (IRELAND) ICAV GBP ULTRA-SHORT INCOME UCITS ETF
NK4E,ISHARES II PLC ISHRS JPX-NIKKEI 400 EUR HEDGED ETF ACC
IITB,ISHARES V PUBLIC LIMITED COMPANY ISHRS ITALY GOVT BOND ETF EUR (DIST)
ELOV,UBS ETF UBSETF FACTOR EMU LOW VOL. H. GBP A-DIS
JPXU,MULTI UNITS LUXEMBOURG LYX ETF JPXNIKKEI400(DR) DHUSD ACC TH
DSUG,MULTI UNITS FRANCE LYX ETF 10Y US T DAILY SHORT ACC
IDAR,ISHARES II PLC ISHRS ASIA PROPERTY YIELD ETF USD (DIST)
DEMR,WISDOMTREE ISSUER PLC  WT EM EI UCITS ETF - ACC
DEMP,WISDOMTREE ISSUER PLC  WSDMTREE EMRGNG ASIA EQTY INC UCITS ETF
CUS1,ISHARES VII PLC ISHRS MSCI USA SMALL CAP ETF USD (ACC)
TP05,ISHARES II PLC ISHARES $ TIPS 0-5 UCITS ETF
FRGE,FRANKLIN LIBERTYSHARES ICAV FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF
DPYA,ISHARES II PLC ISH DEV MKT PROPERTY YLD ETF USD ACC
IWVL,ISHARES IV PLC ISHS EDGE MSCI WRL VAL FCT UCITS ETF ACC
WING,ISHARES IV PLC ISHS FLLN ANGELS HY CRP BD UCITS ETF DIS
GGRW,WISDOMTREE ISSUER PLC  WT GLOBAL QD GROWTH UCITS ETF - USD
IDPE,ISHARES II PLC ISHRS LISTED PRIVATE EQUITY ETF USD DIST
IEFQ,ISHARES IV PLC ISHS EDGE MSCI EUR QLT FAC UCITS ETF ACC
SGVB,LYXOR INDEX FUND LYX ETF SG GLOBAL VALUE BETA ACC
ICOM,ISHARES VI PLC ISHARES DIVERSIFIED COMM SWP UCITS ETF
CCMR,COMMERZBANK CCBI INVESTMENT FUNDS ICVC CBK CCBI RQFII MONEY MARKET UCITS ETF
CMX1,ISHARES VII PLC ISHRS MSCI MEXICO CAPPED ETF USD (ACC)
VUSA,VANGUARD FUNDS PLC VANGUARD S&P 500 UCITS ETF
UBIF,UBS ETF UBSETF BG BAR EUR INFL LNK 1-10 EUR ADIS
WMAT,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI WORLD MATERIALS UCITS ETF
FTEK,INVESCO MARKETS PLC INVESCO KBW NASDAQ FINTECH UCITS ETF
EMGA,ISHARES III PLC ISH JPM LOC EM GOVT BND ETF USD ACC
QUID,PIMCO FIXED INCOME SOURCE ETFS PLC PIMCO ¿ SHORT MATURITY SOURCE UCITS ETF
ITPE,ISHARES II PLC ISH $ TIPS ETF EUR HDG ACC
IWFS,ISHARES IV PLC ISHS EDGE MSCI WLD SIZE FCT ETF USD ACC
CNAL,MULTI UNITS FRANCE LYX ETF FORTUNESG MSCICHINA A(DR) ACC
FUSA,FIDELITY UCITS ICAV US QUALITY INCOME UCITS ETF USD ACC
FSWD,ISHARES IV PLC ISHS EDGE MSCI WRLD MULTIFAC ETF USD ACC
MVAU,MULTI UNITS LUXEMBOURG LYX ETF FTSE USA MIN VAR ACC TH
DXJ,WISDOMTREE ISSUER PLC  WT JAPAN EQUITY UCITS ETF USD HEDGED
UFSD,ISHARES IV PLC ISH USA MULTIFACTOR ETF USD DIST
ISQE,WISDOMTREE ISSUER PLC  WISDOMTREE ISEQ 20 UCITS ETF EUR
X7PP,INVESCO MARKETS PLC INVESCO STOXX EUR 600 OPT BANKS UCIT ETF
IBTE,ISHARES PLC ISH $ TRES 1-3Y ETF EUR-H ACC
FUQA,FIDELITY UCITS ICAV US QUALITY INCOME UCITS ETF GBP ACC
IEAH,ISHARES III PLC ISH ¿ CORP BOND UCITS ETF GBP-H D
SUJS,ISHARES IV PLC ISHS MSCI JPN SRI EUR HDGD UCITS ETF ACC
CRHG,ISHARES PLC ISH GLOBAL CORP BOND ETF GBP-H D
SUAS,ISHARES IV PLC ISHS MSCI USA SRI UCITS ETF USD ACC
IUAA,ISHARES II PLC ISHARES US AGG BOND UCITS ETF USD (ACC)
GEF,FUNDLOGIC ALTERNATIVES PLC MS GLOBAL EQUITY FACTORS UCITS ETF USD
GLCB,SSGA SPDR ETFS EUROPE II PLC SPDR GLOBAL CONVERTIBLE BOND UCITS ETF
100H,MULTI UNITS LUXEMBOURG LYX ETF FTSE 100 MH USD ACC TH
NASD,LYXOR INTERNATIONAL ASSET MANAGEMENT LYXOR NASDAQ-100 UCITS ETF - D-EUR
IBZL,ISHARES PLC ISHARES MSCI BRAZIL UCITS ETF USD (DIST)
IEMD,ISHARES IV PLC ISH EUROPE MOMENTUM ETF EUR DIST
BUYB,INVESCO MARKETS III PLC INVESCO GLOBAL BUYBACK ACHIEVE UCITS ETF
PSRM,INVESCO MARKETS III PLC INVESCO FTSE RAFI EMERG MKTS UCITS ETF
FT1K,AMUNDI INDEX SOLUTIONS AMUNDI FTSE 100 UCITS ETF - GBP
IAUP,ISHARES V PUBLIC LIMITED COMPANY ISHRS GOLD PRODUCERS  ETF USD (ACC)
IPRP,ISHARES PLC ISHARES EURO PTY YLD UCITS ETF EUR DIST
NDUS,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI EUROPE INDUSTRIALS UCITS ETF
IBTG,ISHARES PLC ISH $ TRES 1-3Y ETF GBP-H DIST
EUCF,ISHARES VI PLC ISHRS E CRP BND FIN UCITS ETF EUR (DIST)
IEER,ISHARES PLC ISHARES MSCI E.EUR CAP UCITS ETF $ DIST
UTIW,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD UTILITIES TR
SPGP,ISHARES V PUBLIC LIMITED COMPANY ISHRS GOLD PRODUCERS ETF USD (ACC)
IWMO,ISHARES IV PLC ISHS EDGE MSCI WLD MMNT FACT ETF USD ACC
EFIW,INVESCO MARKETS PLC INVESCO GOLDMAN SACHS EFI WORLD UCIT ETF
ISFR,ISHARES IV PLC ISHS MSCI FRANCE UCITS ETF EUR (ACC)
UC87,UBS ETF UBSETF MSCI CANADA HDG TO GBP A-ACC
ISFR,ISHARES IV PLC ISHS MSCI FRANCE UCITS ETF EUR (ACC)
UC87,UBS ETF UBSETF MSCI CANADA HDG TO GBP A-ACC
TRSY,SSGA SPDR ETFS EUROPE I PLC SPDR BBARC US TREAS BOND ETF
IGLO,ISHARES III PLC ISHRS GLOBAL GOVT BOND ETF USD (DIST)
AGGH,ISHARES III PLC ISH GLOBAL AGG BOND ETF EUR HEDGED ACC
HYFA,INVESCO MARKETS III PLC INVESCO US HY FALL ANGEL UCITS ETF
HMXD,HSBC ETFS PLC HSBC MSCI PACIFIC EX JAPAN UCITS ETF
JPX4,MULTI UNITS LUXEMBOURG LYX ETF JPXNIKKEI400(DR) ACC TH
WCOG,WISDOMTREE ISSUER PLC  WT ENHANCED COMMODITY UCITS ETF USD
DPYG,ISHARES II PLC ISH DEV MKTS PPTY YIELD ETF GBP HDG ACC
IPRP,ISHARES PLC ISHARES EURO PTY YLD UCITS ETF EUR DIST
FRUE,FRANKLIN LIBERTYSHARES ICAV FRK LIBERTYQ U.S. EQUITY UCITS ETF
PSWC,INVESCO MARKETS III PLC INVESCO DYNAMIC US MARKET UCITS ETF
XLBP,INVESCO MARKETS PLC INVESCO MATERIALS S&P US SECTOR UCIT ETF
IFRE,ISHARES IV PLC ISHS MSCI FRANCE UCITS ETF EUR (ACC)
HLTG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD HEALTH CARE TR ¿
IAAA,ISHARES VI PLC ISHRS GLOBAL AAA-AA GVT BND ETF USD DIST
AGGU,ISHARES III PLC ISH GLOBAL AGG BOND ETF USD HEDGED ACC
HEAL,ISHARES IV PLC ISHS HEALTHCARE INNVTION UCITS ETF ACC
FLXX,FRANKLIN LIBERTYSHARES ICAV FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF
VDNR,VANGUARD FUNDS PLC VANGUARD FTSE NORTH AMERICA UCITS ETF
VVAL,VANGUARD FUNDS PLC VANGUARD GLOBAL VALUE FACTOR UCITS ETF
SPX5,SSGA SPDR ETFS EUROPE I PLC SPDR S&P 500 UCITS ETF
XLFQ,INVESCO MARKETS PLC INVESCO FINANCIAL S&P US SECTOR UCIT ETF
SUES,ISHARES IV PLC ISHS MSCI EM SRI UCITS ETF USD ACC
VEMT,VANGUARD FUNDS PLC VANGUARD USD EM GOV'T BOND UCITS ETF
IEML,ISHARES III PLC ISHRS EM LOCAL GOVT BOND ETF USD (DIST)
DGTL,ISHARES IV PLC ISHS DIGITALISATION UCITS ETF USD (ACC)
IEFV,ISHARES IV PLC ISHS EDGE MSCI EUR VAL FAC UCITS ETF ACC
HMEM,HSBC ETFS PLC HSBC MSCI EMERGING MARKETS UCITS ETF $
WNGE,ISHARES IV PLC ISH ANGELS HY CRP BOND ETF EUR-HD DIST
VNRT,VANGUARD FUNDS PLC VANGUARD FTSE NORTH AMERICA UCITS ETF
UD02,UBS ETF UBSETF FACTOR M. EMU LOW VOL. EUR A-DIS
UD08,UBS ETFS PLC UBS ETF CMCI EX AGRICULTURE HDG GBP A-A
FING,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD FINANCIALS TR ¿
FINW,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD FINANCIALS TR
UD07,UBS ETFS PLC UBS ETF BB COMMODITY CMCI USD A-A
HMEF,HSBC ETFS PLC HSBC MSCI EMERGING MARKETS UCITS ETF
BACK,ISHARES IV PLC ISHS US EQTY BYBCK ACHIEV UCITS ETF(ACC)
EMID,ISHARES VI PLC IS MSCI EUR MID CAP ETF EUR (DIST)
DXGP,WISDOMTREE ISSUER PLC  WT GERMANY EQUTIY UCITS ETF GBP HEDGED
IJPN,ISHARES PLC ISHARES MSCI JAPAN UCITS ETF USD (DIST)
IDJP,ISHARES III PLC ISHRS MSCI JPN SMALL CAP ETF USD (DIST)
CRU1,ISHARES VII PLC ISHRS MSCI RUSSIA ADR/GDR ETF USD (ACC)
EUHD,INVESCO MARKETS III PLC INVESCO EURO STOXX HIGH DIV LOW VOL ETF
USRE,ISHARES III PLC ISHRS MSCI TRGE US REAL EST ETF USD DIST
DRDR,ISHARES IV PLC ISHS HEALTHCARE INNVTION UCITS ETF ACC
EQGB,INVESCO MARKETS III PLC INVESCO EQQQ NASDAQ 100 UCITS ETF ¿ HDG
BRIC,ISHARES II PLC ISHARES BRIC 50 UCITS ETF USD (DIST)
LQGH,ISHARES PLC ISH $ CORP BOND ETF GBP-H D
SAAA,ISHARES VI PLC ISHRS GLOBAL AAA-AA GVT BND ETF USD DIST
SLXX,ISHARES PLC ISHARES CRE ¿ CORP BD UCITS ETF GBP DIST
HEDK,WISDOMTREE ISSUER PLC  WT EUROPE EQUITY UCITS ETF - USD H ACC
IUVD,ISHARES IV PLC ISH USA VALUE ETF USD DIST
SPY5,SSGA SPDR ETFS EUROPE I PLC SPDR S&P 500 UCITS ETF
CRPA,ISHARES PLC ISH GLB CORP BND ETF USD ACC
DBRC,ISHARES II PLC ISHARES BRIC 50 UCITS ETF USD (DIST)
USPR,ISHARES III PLC ISHRS MSCI TRGE US REAL EST ETF USD DIST
MLPP,INVESCO MARKETS PLC INVESCO MORN* US ENERGY INFRA MLP ETF B
SEML,ISHARES III PLC ISHRS EM LOCAL GOVT BOND ETF USD (DIST)
EPRA,AMUNDI ETF AMUNDI INDEX FTSE EPRA NAREIT GLOBAL DR
PRFD,INVESCO MARKETS II PLC INVESCO PREFERRED SHARES UCITS ETF
XLVS,INVESCO MARKETS PLC INVESCO HLTH CARE S&P US SECTOR UCIT ETF
COCB,WISDOMTREE ISSUER PLC  WT AT1 COCO BOND UCITS ETF - USD ACC
GGRA,WISDOMTREE ISSUER PLC  WT GLBL QUAL DIV GROWTH UCITS ETF - USD
SUAG,ISHARES II PLC ISHRS US AGG BOND UCITS ETF USD (DIST)
ITPS,ISHARES II PLC ISHARES USD TIPS UCITS ETF USD (ACC)
IE15,ISHARES III PLC ISHARES EUR CORP BOND 1-5YR ETF EUR DIST
IBTA,ISHARES PLC ISHS $ TR BND 1-3YR UCITS ETF USD (ACC)
IESE,ISHARES II PLC ISHR DW JNES EUR SUST SCRNED ETF EUR ACC
VETY,VANGUARD FUNDS PLC VANGUARD EUR EUROZONE GOV BOND UCITS ETF
CCBO,WISDOMTREE ISSUER PLC  WISDOMTREE AT1 COCO BOND UCITS ETF - USD
IUKP,ISHARES II PLC ISHARES UK PROPERTY UCITS ETF GBP (DIST)
PQVG,INVESCO MARKETS III PLC INVESCO S&P 500 QVM UCITS ETF
VUCP,VANGUARD FUNDS PLC VANGUARD USD CORPORATE BOND UCITS ETF
LMMV,OSSIAM LUX OSSIAM EMG MKTS MIN VAR NR ETF-USD (GBP)
IBGE,ISHARES III PLC ISHRS EUR GOVT BOND 0-1YR ETF EUR (DIST)
CSRU,ISHARES VII PLC ISHRS MSCI RUSSIA ADR/GDR  ETF USD (ACC)
VUTY,VANGUARD FUNDS PLC VANGUARD USD TREASURY BOND UCITS ETF
CIND,ISHARES VII PLC ISHRS DOW JONES IND AVRG ETF USD (ACC)
IGLS,ISHARES III PLC ISHRS UK GILTS 0-5YR ETF GBP (DIST)
IJPU,ISHARES PLC ISHARES MSCI JAPAN UCITS ETF USD (DIST)
CSPX,ISHARES VII PLC ISHRS CORE S&P 500 UCITS ETF USD (ACC)
HDEU,INVESCO MARKETS III PLC INVESCO EURO STOXX HIGH DIV LOW VOL ETF
INDW,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD INDUSTRIALS TR
UC98,UBS ETF UBSETF BLM BARC US LIQ CRP SUS USD A-DIS
CEU,ISHARES VII PLC ISHRS MSCI EMU UCITS ETF EUR (ACC)
CRWU,OSSIAM LUX OSSIAM RISK WGHT COMMO EXG ETF-USD
LSPX,MULTI UNITS LUXEMBOURG LYXOR ETF S&P 500 CLASS B ¿
ISDE,ISHARES II PLC ISHRS MSCI EM ISLMC UCITS ETF USD (DIST)
EMHD,INVESCO MARKETS III PLC INVESCO FTSE EM HDLV UCITS ETF
NRGW,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD ENERGY TR
TNOG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD INFO TECH TR ¿
VECP,VANGUARD FUNDS PLC VANGUARD EUR CORPORATE BOND UCITS ETF
VDTY,VANGUARD FUNDS PLC VANGUARD USD TREASURY BOND UCITS ETF
NRGG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD ENERGY TR ¿
PAXG,MULTI UNITS LUXEMBOURG LYX ETF MSCI PACIFIC EX JAPAN DIS
IDWP,ISHARES II PLC ISHRS DEV MRKTS PROP YIELD ETF USD DIST
BNKS,ISHARES V PUBLIC LIMITED COMPANY ISH SP US BANKS ETF USD ACC
VDET,VANGUARD FUNDS PLC VANGUARD USD EM GOV'T BOND UCITS ETF
VDET,VANGUARD FUNDS PLC VANGUARD USD EM GOV'T BOND UCITS ETF
FSUS,ISHARES IV PLC ISHS EDGE MSCI USA MULTIFAC ETF USD ACC
SEMC,UBS ETF UBSETF JPM USD EM DIV BOND 1-5 USD ADIS
IEVL,ISHARES IV PLC ISHS EDGE MSCI EUR VAL FAC UCITS ETF ACC
TELG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD TELECOM SRVCS TR ¿
EMMV,ISHARES VI PLC ISHRS EDGE MSCI EM MIN VOL ETF USD (ACC)
CBE7,ISHARES VII PLC ISHRS EUR GOVT BOND 3-7YR ETF EUR (ACC)
IDNA,ISHARES PLC ISHS MSCI N.AMERICA UCITS ETF USD DIST
SUJA,ISHARES IV PLC ISHARES MSCI JAPAN SRI UCITS ETF
SUJP,ISHARES IV PLC ISHARES MSCI JAPAN SRI UCITS ETF
CE71,ISHARES VII PLC ISHRS EUR GOVT BOND 3-7YR ETF EUR (ACC)
XLKS,INVESCO MARKETS PLC INVESCO TECHNOLOG S&P US SECTOR UCIT ETF
MATG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD MATERIALS TR ¿
IAPD,ISHARES PLC ISHARES ASIA PAC. DIV UCITS ETF USD DIST
CBU7,ISHARES VII PLC ISHRS USD TRSRY BOND 3-7YR ETF USD (ACC)
UVAL,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI USA VALUE WEIGHTED ETF
FAGB,INVESCO MARKETS III PLC INVESCO US HY FALL ANGEL UCITS ETF ¿ HDG
WFIN,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI WORLD FINANCIALS UCITS ETF
DGRW,WISDOMTREE ISSUER PLC  WT US QD GROWTH UCITS ETF - USD
UQLT,UBS (IRL) ETF PLC UBSETF FACTOR USA QUALITY H. GBP A-DIS
DGRA,WISDOMTREE ISSUER PLC  WT US QUAL DIV GROWTH UCITS ETF - USD
HEDS,WISDOMTREE ISSUER PLC  WT EUROPE EQUITY UCITS ETF - USD H ACC
IIND,ISHARES IV PLC ISH MSCI INDIA UCITS ETF USD ACC GBP
IDUP,ISHARES II PLC ISHRS US PROP YIELD UCITS ETF USD (DIST)
CMIB,ISHARES VII PLC ISHARES FTSE MIB UCITS ETF EUR (ACC)
IWRD,ISHARES PLC ISHARES MSCI WORLD UCITS ETF USD (DIST)
EGRA,WISDOMTREE ISSUER PLC  WISDOMTREE EZ QD GROW UCITS ETF-EUR ACC
IUSP,ISHARES II PLC ISHRS US PROP YIELD UCITS ETF USD (DIST)
IEAC,ISHARES III PLC ISHRS CORE EUR CORP BOND ETF EUR (DIST)
IHYA,ISHARES II PLC IS $ HY CORPORATE BND UCITS ETF USD ACC
RBTX,ISHARES IV PLC ISHS AUTO & ROBOTICS UCITS ETF USD (ACC)
IBGL,ISHARES II PLC ISHRS EUR GOVT BOND 15-30YR ETF EUR DIST
FGQI,FIDELITY UCITS ICAV GLOBAL QUALITY INCOME UCITS ETF USD INC
IBCI,ISHARES PLC ISHARES EUR I.L GOV BD UCITS ETF EUR ACC
ISDU,ISHARES II PLC ISHRS MSCI USA ISLMIC UCITS ETF USD DIST
UKHD,INVESCO MARKETS III PLC INVESCO FTSE UK HIGH DIV LOW VOL ETF
CE31,ISHARES VII PLC ISHRS EUR GOVT BOND 1-3YR  ETF EUR (ACC)
IBC1,ISHARES PLC ISHARES EUR I.L GOV BD UCITS ETF EUR ACC
ELLE,LYXOR INDEX FUND LYX ETF GLOB GENDER EQUALITY (DR) ACC
TI5G,ISHARES II PLC ISH $ TIPS 0-5 ETF GBP HDG DIST
SDHY,ISHARES IV PLC ISHS $ SHRT DUR HY CRP BD ETF USD (DIST)
CEUS,ISHARES VII PLC ISHRS MSCI EMU SMALL CAP ETF EUR (ACC)
VUSC,VANGUARD FUNDS PLC VANGUARD USDCORP 1-3 YR BOND UCITS ETF
EGRP,WISDOMTREE ISSUER PLC  WISDOMTREE EZ QD GROW UCITS ETF-EUR
RBOT,ISHARES IV PLC ISHS AUTO & ROBOTICS UCITS ETF USD (ACC)
STUB,LYXOR INDEX FUND LYX ETF BOFAML $ ST TERM HY BD DIS
GIGB,VANECK VECTORS UCITS ETFS PLC VANECK VECTORS GLOBAL MINING UCITS ETF
EGRG,WISDOMTREE ISSUER PLC  WISDOMTREE EZ QD GROW UCITS ETF-EUR ACC
ITWN,ISHARES PLC ISHARES MSCI TAIWAN UCITS ETF USD (DIST)
IEUX,ISHARES PLC ISHS MSCI EURO EX-UK UCITS ETF EUR DIST
DGRP,WISDOMTREE ISSUER PLC  WT US QD GROWTH UCITS ETF - USD
ISFU,ISHARES PLC ISHARES CORE FTSE 100 UCITS ETF (DIST)
VDCP,VANGUARD FUNDS PLC VANGUARD USD CORPORATE BOND UCITS ETF
IWQU,ISHARES IV PLC ISHS EDGE MSCI WRLD QLTY FAC ETF USD ACC
WNDU,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI WORLD INDUSTRIALS UCITS ETF
IDTP,ISHARES II PLC ISHARES USD TIPS UCITS ETF USD (ACC)
IBGM,ISHARES II PLC ISHRS E GOVT BOND 7-10YR ETF EUR (DIST)
TELE,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI EUROPE TELECOMM UCITS ETF
HYST,LYXOR INDEX FUND LYX ETF BOFAML $ ST TERM HY BD DIS
IDUS,ISHARES PLC ISHARES S&P 500 UCITS ETF USD (DIST)
IDUS,ISHARES PLC ISHARES S&P 500 UCITS ETF USD (DIST)
PSRF,INVESCO MARKETS III PLC INVESCO FTSE RAFI US 1000 UCITS ETF
EGRW,WISDOMTREE ISSUER PLC  WISDOMTREE EZ QD GROW UCITS ETF-EUR
IMEU,ISHARES II PLC ISHARES MSCI EUROPE UCITS ETF EUR (DIST)
CES1,ISHARES VII PLC ISHRS MSCI EMU SMALL CAP ETF EUR (ACC)
CSUS,ISHARES VII PLC ISHRS MSCI USA UCITS ETF USD (ACC)
SPXS,INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF
MATW,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD MATERIALS TR
CU1,ISHARES VII PLC ISHRS MSCI USA UCITS ETF USD (ACC)
CUKX,ISHARES VII PLC ISHRS FTSE 100 UCITS ETF GBP (ACC)
DPYE,ISHARES II PLC ISH DEV MKTS PPTY YIELD ETF EUR HDG ACC
JU13,JPMORGAN ETFS (IRELAND) ICAV BETABUILDERS US TSRY BD 1-3YR UCITS ETF
PRUS,INVESCO MARKETS III PLC INVESCO FTSE RAFI US 1000 UCITS ETF
CBE3,ISHARES VII PLC ISHRS EUR GOVT BOND 1-3YR  ETF EUR (ACC)
IESG,ISHARES II PLC ISHR DW JNES EUR SUST SCRNED ETF EUR ACC
LTAM,ISHARES II PLC ISHRS MSCI EM LATIN AM ETF USD (DIST)
LUMV,OSSIAM LUX OSSIAM US MIN VAR NR ETF - USD (GBP)
SSXF,ISHARES III PLC ISHRS ¿ CORP BOND EX-FIN ETF GBP (DIST)
S7XP,INVESCO MARKETS PLC INVESCO EURO STOXX OPT BANKS UCITS ETF
ISUS,ISHARES II PLC ISHRS MSCI USA ISLMIC UCITS ETF USD DIST
VWRD,VANGUARD FUNDS PLC VANGUARD FTSE ALL-WORLD UCITS ETF
ISRL,ISHARES IV PLC ISHS TA-35 ISRAEL UCITS ETF USD ACC
XLIS,INVESCO MARKETS PLC INVESCO INDUSTRIA S&P US SECTOR UCIT ETF
RUSE,ITI FUNDS UCITS ETF SICAV ITI RTS EQUITYUCITSETF SICAV - A (USD)
ERNU,ISHARES IV PLC ISHS $ ULTRASHORT BD UCITS ETF USD DIST
IWDG,ISHARES III PLC ISHARES MSCI WORLD ETF GBP HDGD (DIST)
CPXJ,ISHARES VII PLC ISHRS CORE MSCI PACFC EX-JPN ETF USD ACC
SE15,ISHARES III PLC ISHARES EUR CORP BOND 1-5YR ETF EUR DIST
ES15,ISHARES PLC ISHARES ¿ CORP BD 0-5 UCITS ETF GBP DIST
SPOL,ISHARES V PUBLIC LIMITED COMPANY ISHARES MSCI POLAND UCITS ETF USD (ACC)
CSP1,ISHARES VII PLC ISHRS CORE S&P 500 UCITS ETF USD (ACC)
IPOL,ISHARES V PUBLIC LIMITED COMPANY ISHARES MSCI POLAND UCITS ETF USD (ACC)
CMB1,ISHARES VII PLC ISHARES FTSE MIB UCITS ETF EUR (ACC)
VWRL,VANGUARD FUNDS PLC VANGUARD FTSE ALL-WORLD UCITS ETF
EMUE,SSGA SPDR ETFS EUROPE I PLC SPDR MSCI EMU UCITS ETF ¿
EMAS,SSGA SPDR ETFS EUROPE I PLC SPDR MSCI EM ASIA UCITS ETF
XMDU,XTRACKERS (IE) PUBLIC LIMITED COMPANY X MORNINGSTAR US QUALITY DIVIDEND ETF
IMEA,ISHARES III PLC ISHARES MSCI EUROPE UCITS ETF EUR (ACC)
LCWD,MULTI UNITS LUXEMBOURG LYXOR CORE MSCI WORLD (DR) UCITS ETF
OMXS,ISHARES IV PLC ISHARES OMX STOCKHOLM CAPPED UCITS ETF
PAXJ,MULTI UNITS LUXEMBOURG LYX ETF MSCI PACIFIC EX JAPAN DIS
SAGG,ISHARES III PLC ISH GLOBAL AGG BOND ETF USD DIST (GBP)
FEDG,MULTI UNITS LUXEMBOURG LYX ETF FED FUNDS US CASH ACC
SPXP,INVESCO MARKETS PLC INVESCO S&P 500 UCITS ETF
CEU1,ISHARES VII PLC ISHRS MSCI EMU UCITS ETF EUR (ACC)
EMIM,ISHARES PLC ISHARES CORE EM IMI UCITS ETF USD (ACC)
IBTM,ISHARES II PLC ISHRS $ TREAS BOND 7-10YR ETF USD (DIST)
USIG,LYXOR INDEX FUND LYX ETF US LIQ IG CORP BDS DIS
AGES,ISHARES IV PLC ISHS AGEING POPULATON UCITS ETF USD(ACC)
INUG,MULTI UNITS LUXEMBOURG LYXOR ETF MSCI WORLD INDUSTRIALS TR ¿
IBCX,ISHARES PLC ISHARES E C.BD LG CAP UCITS ETF EUR DIST
SPAG,ISHARES V PUBLIC LIMITED COMPANY ISHARES AGRIBUSINESS UCITS ETF USD (ACC)
IEBB,ISHARES III PLC ISHRS EUR CORP BOND BBB-BB ETF EUR DIST
IEMB,ISHARES II PLC ISHRS J.P. MORGAN $ EM BOND ETF USD DIST
LCPE,OSSIAM LUX OSSIAM ETF SHILLER BARCLAYS CAPE EU-GBP
ISXF,ISHARES III PLC ISHRS ¿ CORP BOND EX-FIN ETF GBP (DIST)
EURO,SSGA SPDR ETFS EUROPE I PLC SPDR MSCI EMU UCITS ETF
JPMF,JPMORGAN ETFS (IRELAND) ICAV JPM MANAGED FUTURES UCITS ETF
ERND,ISHARES IV PLC ISHS $ ULTRASHORT BD UCITS ETF USD DIST
JPSR,UBS ETF UBSETF MSCI JAPAN SOC. RESPON. JPY A-DIS
JPSR,UBS ETF UBSETF MSCI JAPAN SOC. RESPON. JPY A-DIS
JELS,JPMORGAN ETFS (IRELAND) ICAV JPM EQUITY LONG-SHORT UCITS ETF
EPIQ,WISDOMTREE ISSUER PLC  WT INDIA QUALITY UCITS ETF - USD
CNX1,ISHARES VII PLC ISHRS NASDAQ 100 UCITS ETF USD (ACC)
EMBE,ISHARES VI PLC ISHRS JPMRGN $ EM BND EUR HDGD ETF DIST
IFFF,ISHARES PLC ISHARES MSCI AC FE X-JP UCITS ETF $ DIST
WUKD,WISDOMTREE ISSUER PLC  WISDOMTREE UK EQUITY INCOME UCITS ETF
SDHG,ISHARES IV PLC ISHS $ SHRT DUR HY CRP BD ETF USD (DIST)
HSPX,HSBC ETFS PLC HSBC S&P 500 UCITS ETF
MVMX,MULTI UNITS LUXEMBOURG LYX ETF FTSE EMER MINI VARIANCE ACC
LAUU,MULTI UNITS LUXEMBOURG LYXOR AUSTRALIA (S&P/ASX 200) UCITS ETF
HSPD,HSBC ETFS PLC HSBC S&P 500 UCITS ETF $
